"Id","Name","Birth","Party","District","Other terms","Race","White","Hispanic","Black","Asian","Female","Function","Beginning term","End of term","End Type","Exit","Next occupation","Term"
"506","Thurmond, Tony","08/21/1968","D",15,"CC","B",FALSE,TRUE,TRUE,FALSE,FALSE,NA,2014-12-01,2016-11-30,"On time","Reelection","Reelected",2014
"507","Ting, Phil","02/09/1969","D",19,NA,"A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2014-12-01,2016-11-30,"On time","Reelection","Reelected",2014
"525","W. Jones, Brian","08/09/1968","R",71,"CC-S","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2014-12-01,2016-11-30,"On time","Termed out","State Senate candidate",2014
"526","Waldron, Marie","03/28/2018","R",75,"CC","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2014-12-01,2016-11-30,"On time","Reelection","Reelected",2014
"533","Weber, Shirley","09/20/1948","D",79,NA,"B",FALSE,FALSE,TRUE,FALSE,TRUE,"Secretary of State",2014-12-01,2016-11-30,"On time","Reelection","Reelected",2014
"540","Wilk, Scott","03/16/1959","R",38,"S","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2014-12-01,2016-11-30,"On time","Not seek reelection","State Senate candidate",2014
"541","Williams, Das","06/29/1974","D",37,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2014-12-01,2016-11-30,"On time","Termed out",NA,2014
"543","Wood, Jim","04/10/1960","D",2,"M - CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2014-12-01,2016-11-30,"On time","Reelection","Reelected",2014
"142","Dahle, Brian","09/20/1965","R",1,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,"Minority Leader",2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"543","Wood, Jim","04/10/1960","D",2,"M - CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"208","Gallagher, James","03/04/1981","R",3,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"008","Aguiar-Curry, Cecilia","09/25/1954","D",4,"CC - M","H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"054","Bigelow, Frank","07/22/1954","R",5,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"298","Kiley, Kevin","01/30/1985","R",6,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"365","McCarty, Kevin","01/06/1972","D",7,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"130","Cooley, Ken","03/18/1953","D",8,"CC - M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"131","Cooper, Jim","01/05/1964","D",9,"CC - M","B",FALSE,FALSE,TRUE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"328","Levine, Marc","04/26/1974","D",10,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"194","Frazier, Jim","05/04/1959","D",11,"CC - M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"186","Flora, Heath","07/19/1983","R",12,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"501","Talamantes Eggman, Susan","03/03/1961","D",13,"S","H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"230","Grayson, Tim","09/17/1967","D",14,"CC - M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"506","Thurmond, Tony","08/21/1968","D",15,"CC","B",FALSE,TRUE,TRUE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Not seek reelection","California State Superintendent of Public Instruction",2016
"032","Baker, Catharine","05/01/1971","R",16,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2016-12-05,2018-11-30,"On time","Reelection","Defeated",2016
"117","Chiu, David","04/02/1970","D",17,"CC","A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"065","Bonta, Rob","09/22/1972","D",18,"CC","A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"507","Ting, Phil","02/09/1969","D",19,NA,"A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"437","Quirk, Bill","09/01/1946","D",20,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"229","Gray, Adam",NA,"D",21,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"388","Mullin, Kevin","06/15/1970","D",22,"CC-M","W",TRUE,FALSE,FALSE,FALSE,FALSE,"Speaker Pro Tempore",2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"420","Patterson, Jim","02/18/1948","R",23,"M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"050","Berman, Marc","10/31/1980","D",24,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"119","Chu, Kansen","10/27/1952","D",25,"CC","A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"356","Mathis, Devon","09/21/1982","R",26,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"289","Kalra, Ash","01/21/1972","D",27,"CC","A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"340","Low, Evan","06/05/1983","D",28,"CC - M","A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"492","Stone, Mark","06/17/1957","D",29,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"089","Caballero, Anna","04/18/1955","D",30,"S - CC - M","H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2016-12-05,2018-11-30,"On time","Not seek reelection","State Senate candidate",2016
"022","Arambula, Joaquin","05/17/1977","D",31,NA,"H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"463","Salas, Rudy","03/12/1977","D",32,"CC","H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"408","Obernolte, Jay","08/18/1970","R",33,"CC - USR","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"191","Fong, Vince","10/24/1979","R",34,NA,"A",NA,FALSE,FALSE,NA,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"140","Cunningham, Jordan","12/06/1977","R",35,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"314","Lackey, Tom","03/12/1959","R",36,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"332","Limon, Monique","10/30/1979","D",37,"S","H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"004","Acosta, Dante",NA,"R",38,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Defeated",2016
"059","Bocanegra, Raul","07/13/1971","D",39,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2017-11-27,"Early","Resignation (sexual assault)",NA,2016
"490","Steinorth, Marc","05/19/1970","R",40,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Defeated",2016
"261","Holden, Chris","07/19/1960","D",41,"CC - M","B",FALSE,FALSE,TRUE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"358","Mayes, Chad","04/23/1977","I",42,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,"Minority Leader",2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"196","Friedman, Laura","12/03/1966","D",43,"CC - M","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"278","Irwin, Jacqui","01/03/1962","D",44,"CC - M","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"141","Dababneh, Matt","02/20/1981","D",45,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-01-01,"Early","Resignation (sexual assault)",NA,2016
"399","Nazarian, Adrin","03/19/1973","D",46,NA,"A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"221","Gomez Reyes, Eloise","01/27/1956","D",47,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"456","Rubio, Blanca","09/15/1969","D",48,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"112","Chau, Edwin","09/17/1957","D",49,NA,"A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"057","Bloom, Richard","06/22/1953","D",50,"CC - M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"222","Gomez, Jimmy","11/25/1974","D",51,"USR","H",FALSE,TRUE,FALSE,TRUE,FALSE,NA,2016-12-05,2017-07-11,"Early","Legislative campaign","USR candidate",2016
"104","Carrillo, Wendy","08/10/1980","D",51,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2017-12-17,2018-11-30,"On time","Reelection","Reelected",2016
"449","Rodriguez, Freddie","09/08/1965","D",52,"CC","H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"467","Santiago, Miguel","03/03/1973","D",53,NA,"H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"445","Ridley-Thomas, Sebastian","08/12/1987","D",54,NA,"B",FALSE,FALSE,TRUE,FALSE,FALSE,NA,2016-12-05,2017-12-31,"Early","Resignation (sexual assault)",NA,2016
"115","Chen, Phillip","04/22/1978","R",55,NA,"A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"212","Garcia, Eduardo","02/04/1977","D",56,"CC - M","H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"092","Calderon, Ian Charles","10/19/1985","D",57,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,"Majority Leader",2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"211","Garcia, Cristina","08/22/1977","D",58,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"285","Jones-Sawyer, Reginald","01/14/1957","D",59,NA,"B",FALSE,FALSE,TRUE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"107","Cervantes, Sabrina","10/24/1987","D",60,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"370","Medina, Jose","03/29/1953","D",61,NA,"H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"085","Burke, Autumn","11/23/1973","D",62,NA,"B",FALSE,FALSE,TRUE,FALSE,TRUE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"440","Rendon, Anthony","03/04/1968","D",63,NA,"H",FALSE,TRUE,FALSE,FALSE,FALSE,"Speaker",2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"216","Gipson, Mike","06/25/1966","D",64,"CC","B",FALSE,FALSE,TRUE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"436","Quirk-Silva, Sharon","09/17/1962","D",65,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"389","Muratsuchi, Al","09/04/1964","D",66,NA,"A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"371","Melendez, Melissa","02/17/1968","R",67,"S - CC - M","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"461","S. Choi, Steven","01/15/1944","R",68,"CC - M","A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"144","Daly, Tom","07/26/1954","D",69,"CC - M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"407","O'Donnell, Patrick","02/25/1966","D",70,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"524","Voepel, Randy","09/21/1950","R",71,"CC - M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"016","Allen, Travis","09/14/1973","R",72,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Not seek reelection","Governor candidate",2016
"077","Brough, William","10/15/1966","R",73,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"244","Harper, Matthew","06/27/1974","R",74,"CC - M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Defeated",2016
"526","Waldron, Marie","03/28/2018","R",75,"CC","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"114","Chavez, Rocky","05/12/1951","R",76,NA,"H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Not seek reelection","USR candidate",2016
"346","Maienschein, Brian","05/22/1969","D",77,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"217","Gloria, Todd","05/10/1978","D",78,"CC - M","A",FALSE,FALSE,FALSE,TRUE,FALSE,"House Majority Whip",2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"533","Weber, Shirley","09/20/1948","D",79,NA,"B",FALSE,FALSE,TRUE,FALSE,TRUE,"Secretary of State",2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"223","Gonzalez Fletcher, Lorena","09/16/1971","D",80,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2016-12-05,2018-11-30,"On time","Reelection","Reelected",2016
"142","Dahle, Brian","09/20/1965","R",1,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,"Minority Leader",2018-12-03,2019-06-12,"Early","Legislative campaign","State Senate candidate",2018
"143","Dahle, Megan","07/29/1975","R",1,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2019-11-12,2020-11-30,"On time","Reelection","Reelected",2018
"543","Wood, Jim","04/10/1960","D",2,"M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"208","Gallagher, James","03/04/1981","R",3,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"008","Aguiar-Curry, Cecilia","09/25/1954","D",4,"CC - M","H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"054","Bigelow, Frank","07/22/1954","R",5,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"298","Kiley, Kevin","01/30/1985","R",6,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"365","McCarty, Kevin","01/06/1972","D",7,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"130","Cooley, Ken","03/18/1953","D",8,"CC - M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"131","Cooper, Jim","01/05/1964","D",9,"CC - M","B",FALSE,FALSE,TRUE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"328","Levine, Marc","04/26/1974","D",10,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"194","Frazier, Jim","05/04/1959","D",11,"CC - M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"186","Flora, Heath","07/19/1983","R",12,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"501","Talamantes Eggman, Susan","03/03/1961","D",13,"S","H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2018-12-03,2020-11-30,"On time","Not seek reelection","State Senate candidate",2018
"230","Grayson, Tim","09/17/1967","D",14,"CC - M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"536","Wicks, Buffy","08/10/1977","D",15,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"040","Bauer-Kahan, Rebecca","10/28/1978","D",16,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"117","Chiu, David","04/02/1970","D",17,"CC","A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"065","Bonta, Rob","09/22/1972","D",18,"CC","A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"507","Ting, Phil","02/09/1969","D",19,NA,"A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"437","Quirk, Bill","09/01/1946","D",20,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"229","Gray, Adam",NA,"D",21,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"388","Mullin, Kevin","06/15/1970","D",22,"CC-M","W",TRUE,FALSE,FALSE,FALSE,FALSE,"Speaker Pro Tempore",2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"420","Patterson, Jim","02/18/1948","R",23,"M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"050","Berman, Marc","10/31/1980","D",24,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"119","Chu, Kansen","10/27/1952","D",25,"CC","A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2018-12-03,2020-11-30,"On time","Not seek reelection","BS candidate",2018
"356","Mathis, Devon","09/21/1982","R",26,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"289","Kalra, Ash","01/21/1972","D",27,"CC","A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"340","Low, Evan","06/05/1983","D",28,"CC - M","A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"492","Stone, Mark","06/17/1957","D",29,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"447","Rivas, Robert","01/02/1980","D",30,"CC","H",NA,NA,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"022","Arambula, Joaquin","05/17/1977","D",31,NA,"H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"463","Salas, Rudy","03/12/1977","D",32,"CC","H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"408","Obernolte, Jay","08/18/1970","R",33,"CC - USR","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Not seek reelection","USR candidate",2018
"191","Fong, Vince","10/24/1979","R",34,NA,"A",NA,FALSE,FALSE,NA,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"140","Cunningham, Jordan","12/06/1977","R",35,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"314","Lackey, Tom","03/12/1959","R",36,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"332","Limon, Monique","10/30/1979","D",37,"S","H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2018-12-03,2020-11-30,"On time","Not seek reelection","State Senate candidate",2018
"479","Smith, Christy","05/15/1969","D",38,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2018-12-03,2020-11-30,"On time","Not seek reelection","USR candidate",2018
"446","Rivas, Luz","02/06/1974","D",39,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"439","Ramos, James","01/29/1967","D",40,"CC","A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"261","Holden, Chris","07/19/1960","D",41,"CC - M","B",FALSE,FALSE,TRUE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"358","Mayes, Chad","04/23/1977","I",42,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"196","Friedman, Laura","12/03/1966","D",43,"CC - M","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"278","Irwin, Jacqui","01/03/1962","D",44,"CC - M","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"204","Gabriel, Jesse","09/25/1981","D",45,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-06-11,2020-11-30,"On time","Reelection","Reelected",2018
"399","Nazarian, Adrin","03/19/1973","D",46,NA,"A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"221","Gomez Reyes, Eloise","01/27/1956","D",47,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"456","Rubio, Blanca","09/15/1969","D",48,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"112","Chau, Edwin","09/17/1957","D",49,NA,"A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"057","Bloom, Richard","06/22/1953","D",50,"CC - M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"104","Carrillo, Wendy","08/10/1980","D",51,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"449","Rodriguez, Freddie","09/08/1965","D",52,"CC","H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"467","Santiago, Miguel","03/03/1973","D",53,NA,"H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"290","Kamlager, Sydney","07/20/1972","D",54,NA,"B",FALSE,FALSE,TRUE,FALSE,TRUE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"115","Chen, Phillip","04/22/1978","R",55,NA,"A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"212","Garcia, Eduardo","02/04/1977","D",56,"CC - M","H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2018-12-03,2020-11-30,"On time","Reelection","Reelected",2018
"092","Calderon, Ian Charles","10/19/1985","D",57,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,"Majority Leader",2018-12-03,2020-11-30,"On time","Not seek reelection",NA,2018
